bib,age,5k_minutes,10k_minutes,15k_minutes,20k_minutes,Half_minutes,25k_minutes,30k_minutes,35k_minutes,40k_minutes,gender_F,gender_M,finish_minutes
4494,38.0,20.77,41.23,,,,,,,,0,1,180.42
5209,36.0,21.23,42.15,,,,,,,,0,1,180.42
6091,43.0,21.22,42.58,,,,,,,,0,1,180.45
4922,42.0,21.0,41.8,,,,,,,,0,1,180.5
4216,45.0,20.45,40.32,,,,,,,,0,1,180.53
6240,48.0,21.65,43.17,,,,,,,,0,1,180.58
8863,42.0,21.0,41.58,,,,,,,,0,1,180.65
9955,41.0,20.82,41.6,,,,,,,,0,1,180.75
7322,52.0,21.07,42.37,,,,,,,,0,1,180.87
8098,46.0,20.52,41.32,,,,,,,,0,1,180.87
4752,39.0,20.73,41.67,,,,,,,,0,1,180.92
7438,44.0,21.18,42.42,,,,,,,,0,1,181.03
8166,41.0,20.37,40.67,,,,,,,,0,1,181.05
5422,32.0,20.37,40.95,,,,,,,,0,1,181.13
1268,63.0,20.13,40.2,,,,,,,,0,1,181.15
3453,24.0,21.18,41.97,,,,,,,,0,1,181.18
6858,41.0,21.43,42.32,,,,,,,,0,1,181.23
6630,35.0,21.9,43.2,,,,,,,,0,1,181.28
5930,31.0,20.73,41.37,,,,,,,,0,1,181.43
9555,45.0,21.88,43.05,,,,,,,,0,1,181.52
6442,29.0,21.35,42.58,,,,,,,,0,1,181.53
201,32.0,20.45,41.22,,,,,,,,0,1,181.57
5833,35.0,20.97,41.6,,,,,,,,0,1,181.58
6662,31.0,21.47,43.02,,,,,,,,0,1,181.6
3000,35.0,19.68,39.23,,,,,,,,0,1,181.62
6602,43.0,21.43,42.13,,,,,,,,0,1,181.65
6900,35.0,22.17,43.83,,,,,,,,0,1,181.75
2477,44.0,20.03,39.65,,,,,,,,0,1,181.83
8268,40.0,22.68,43.97,,,,,,,,0,1,181.88
8112,46.0,20.2,40.4,,,,,,,,0,1,182.03
1277,38.0,20.23,40.38,,,,,,,,0,1,182.12
8706,43.0,20.87,42.05,,,,,,,,0,1,182.2
5122,39.0,21.78,43.65,,,,,,,,0,1,182.2
6777,49.0,21.57,42.42,,,,,,,,0,1,182.27
7636,51.0,21.13,42.48,,,,,,,,0,1,182.53
29480,36.0,22.08,42.68,,,,,,,,0,1,182.6
2188,44.0,21.07,41.45,,,,,,,,0,1,182.62
9854,42.0,21.62,42.45,,,,,,,,0,1,182.65
5455,51.0,21.08,41.97,,,,,,,,0,1,182.8
5126,32.0,21.55,42.75,,,,,,,,0,1,182.83
7390,52.0,21.82,43.62,,,,,,,,0,1,182.97
9008,44.0,21.7,43.02,,,,,,,,0,1,183.03
3925,35.0,21.57,43.4,,,,,,,,0,1,183.07
5864,41.0,21.2,42.38,,,,,,,,0,1,183.1
8412,38.0,20.63,41.65,,,,,,,,0,1,183.12
7179,38.0,21.55,42.7,,,,,,,,0,1,183.12
9984,45.0,22.22,44.13,,,,,,,,0,1,183.13
4044,25.0,20.28,40.27,,,,,,,,0,1,183.18
7082,36.0,21.45,42.83,,,,,,,,0,1,183.22
7330,46.0,20.9,41.73,,,,,,,,0,1,183.22
1005,35.0,22.22,44.22,,,,,,,,0,1,183.27
5772,30.0,21.35,42.68,,,,,,,,0,1,183.28
1848,41.0,19.53,38.73,,,,,,,,0,1,183.3
9393,45.0,20.97,42.17,,,,,,,,0,1,183.33
8015,41.0,21.52,42.88,,,,,,,,0,1,183.37
6968,49.0,20.97,42.05,,,,,,,,0,1,183.42
5948,47.0,22.38,43.45,,,,,,,,0,1,183.48
4186,42.0,20.67,41.05,,,,,,,,0,1,183.55
4410,31.0,22.28,44.52,,,,,,,,0,1,183.55
8335,44.0,21.03,42.07,,,,,,,,0,1,183.57
5805,51.0,21.22,42.07,,,,,,,,0,1,183.57
6441,30.0,20.58,41.63,,,,,,,,0,1,183.68
6844,44.0,22.45,43.85,,,,,,,,0,1,183.88
10259,48.0,21.97,43.0,,,,,,,,0,1,184.05
8073,43.0,20.75,41.38,,,,,,,,0,1,184.2
10229,50.0,22.27,44.3,,,,,,,,0,1,184.28
3655,40.0,21.1,42.18,,,,,,,,0,1,184.3
9133,43.0,21.5,42.42,,,,,,,,0,1,184.3
8358,44.0,21.85,43.17,,,,,,,,0,1,184.37
5241,30.0,20.65,41.45,,,,,,,,0,1,184.43
5029,43.0,21.65,43.0,,,,,,,,0,1,184.47
3798,40.0,20.73,41.55,,,,,,,,0,1,184.57
5192,32.0,21.42,42.53,,,,,,,,0,1,184.73
10105,54.0,23.12,44.47,,,,,,,,0,1,184.78
5104,30.0,21.07,41.8,,,,,,,,0,1,184.87
13044,46.0,22.75,44.67,,,,,,,,0,1,184.92
1244,40.0,21.42,42.82,,,,,,,,0,1,184.92
8789,40.0,22.65,44.75,,,,,,,,0,1,184.95
9060,41.0,21.6,42.65,,,,,,,,0,1,185.0
9737,49.0,21.9,44.07,,,,,,,,0,1,185.23
10178,40.0,21.02,42.18,,,,,,,,0,1,185.37
3274,24.0,20.32,41.07,,,,,,,,0,1,185.43
4611,39.0,21.85,43.25,,,,,,,,0,1,185.5
2752,48.0,20.52,40.83,,,,,,,,0,1,185.58
10468,47.0,22.42,44.18,,,,,,,,0,1,185.6
7610,56.0,21.48,42.88,,,,,,,,0,1,185.65
3800,29.0,21.22,42.32,,,,,,,,0,1,185.7
4071,28.0,21.37,42.72,,,,,,,,0,1,185.72
8292,49.0,21.28,42.82,,,,,,,,0,1,185.73
6738,55.0,21.58,43.35,,,,,,,,0,1,185.77
10076,42.0,21.82,43.7,,,,,,,,0,1,185.78
5693,41.0,21.43,42.47,,,,,,,,0,1,185.92
7024,42.0,21.42,42.27,,,,,,,,0,1,186.02
1849,32.0,20.32,41.05,,,,,,,,0,1,186.12
2425,41.0,21.87,44.02,,,,,,,,0,1,186.12
10441,49.0,22.98,44.22,,,,,,,,0,1,186.15
9981,60.0,22.93,44.6,,,,,,,,0,1,186.47
4184,59.0,21.18,42.2,,,,,,,,0,1,186.48
9416,50.0,22.3,43.87,,,,,,,,0,1,186.55
6384,45.0,21.88,43.65,,,,,,,,0,1,186.63
8778,46.0,21.73,43.57,,,,,,,,0,1,186.67
5331,42.0,20.43,40.63,,,,,,,,0,1,186.95
3087,39.0,20.63,41.68,,,,,,,,0,1,186.97
11963,61.0,21.68,43.47,,,,,,,,0,1,187.12
8136,45.0,21.35,42.72,,,,,,,,0,1,187.17
3740,35.0,21.37,42.28,,,,,,,,0,1,187.17
6899,40.0,21.12,42.07,,,,,,,,0,1,187.18
12214,56.0,23.9,45.88,,,,,,,,0,1,187.32
8591,52.0,21.43,42.52,,,,,,,,0,1,187.35
8623,40.0,22.1,43.25,,,,,,,,0,1,187.35
4776,46.0,21.92,44.3,,,,,,,,0,1,187.42
9296,46.0,21.92,43.38,,,,,,,,0,1,187.45
8517,41.0,20.42,41.45,,,,,,,,0,1,187.45
11406,57.0,22.67,45.05,,,,,,,,0,1,187.48
6580,38.0,20.67,41.03,,,,,,,,0,1,187.5
6626,40.0,21.6,42.92,,,,,,,,0,1,187.52
10359,48.0,21.8,42.67,,,,,,,,0,1,187.55
6581,31.0,21.18,42.02,,,,,,,,0,1,187.6
6765,36.0,21.32,42.38,,,,,,,,0,1,187.77
8917,42.0,21.15,42.37,,,,,,,,0,1,187.87
10317,47.0,21.62,42.72,,,,,,,,0,1,188.02
4219,33.0,20.95,41.65,,,,,,,,0,1,188.05
4768,32.0,20.8,41.15,,,,,,,,0,1,188.1
3258,37.0,21.15,42.45,,,,,,,,0,1,188.1
5105,34.0,21.13,42.17,,,,,,,,0,1,188.12
11709,45.0,22.57,44.78,,,,,,,,0,1,188.6
7140,52.0,21.75,43.73,,,,,,,,0,1,188.7
10930,53.0,22.62,44.2,,,,,,,,0,1,188.72
3817,41.0,20.92,41.75,,,,,,,,0,1,188.78
11544,47.0,22.08,44.35,,,,,,,,0,1,188.8
4575,39.0,22.6,44.77,,,,,,,,0,1,188.88
11923,51.0,22.92,44.75,,,,,,,,0,1,188.97
9968,45.0,22.28,44.18,,,,,,,,0,1,189.02
9284,40.0,22.1,43.9,,,,,,,,0,1,189.2
2727,41.0,22.1,43.62,,,,,,,,0,1,189.3
8205,35.0,21.88,43.02,,,,,,,,0,1,189.3
8790,42.0,21.3,42.93,,,,,,,,0,1,189.37
5198,42.0,20.98,41.62,,,,,,,,0,1,189.45
8148,37.0,20.53,41.6,,,,,,,,0,1,189.52
4499,40.0,21.68,43.22,,,,,,,,0,1,189.53
13823,45.0,22.5,44.07,,,,,,,,0,1,189.55
3226,43.0,20.12,40.18,,,,,,,,0,1,189.6
5439,25.0,22.55,45.28,,,,,,,,0,1,189.68
2666,40.0,20.28,41.03,,,,,,,,0,1,189.68
2348,25.0,19.3,38.32,,,,,,,,0,1,189.75
8741,60.0,22.02,43.7,,,,,,,,0,1,189.77
11724,45.0,23.55,46.02,,,,,,,,0,1,189.78
12413,49.0,23.02,45.38,,,,,,,,0,1,189.8
8595,36.0,20.95,41.9,,,,,,,,0,1,189.87
745,26.0,18.12,35.95,,,,,,,,0,1,190.1
12475,52.0,21.82,42.95,,,,,,,,0,1,190.12
10483,47.0,21.85,43.28,,,,,,,,0,1,190.33
1094,30.0,18.5,36.42,,,,,,,,0,1,190.62
3626,44.0,21.73,44.13,,,,,,,,0,1,190.65
6931,35.0,21.02,41.7,,,,,,,,0,1,190.67
25079,30.0,21.18,42.18,,,,,,,,0,1,190.93
1458,28.0,21.37,42.43,,,,,,,,0,1,191.22
9707,48.0,22.48,44.45,,,,,,,,0,1,191.32
9510,46.0,21.68,43.33,,,,,,,,0,1,191.4
10066,46.0,22.73,44.85,,,,,,,,0,1,191.42
7455,49.0,22.83,44.85,,,,,,,,0,1,191.43
9506,51.0,22.03,44.08,,,,,,,,0,1,191.45
7025,37.0,21.78,44.12,,,,,,,,0,1,191.47
3803,33.0,20.57,41.07,,,,,,,,0,1,191.48
8675,41.0,22.28,44.62,,,,,,,,0,1,191.52
7606,46.0,21.63,43.25,,,,,,,,0,1,191.55
26359,28.0,22.32,43.4,,,,,,,,0,1,191.57
4831,37.0,20.85,41.97,,,,,,,,0,1,191.6
11449,46.0,22.65,44.85,,,,,,,,0,1,191.62
9987,45.0,21.82,43.22,,,,,,,,0,1,191.65
7609,50.0,22.48,45.02,,,,,,,,0,1,191.77
3272,37.0,20.6,40.72,,,,,,,,0,1,191.77
12311,48.0,23.78,47.52,,,,,,,,0,1,192.0
10217,47.0,23.55,46.28,,,,,,,,0,1,192.02
11710,47.0,22.68,44.93,,,,,,,,0,1,192.08
9485,45.0,22.48,44.35,,,,,,,,0,1,192.1
6064,46.0,22.33,44.02,,,,,,,,0,1,192.18
7652,51.0,22.02,43.8,,,,,,,,0,1,192.18
12048,50.0,23.62,46.9,,,,,,,,0,1,192.2
1124,31.0,22.52,44.73,,,,,,,,0,1,192.28
7624,50.0,22.12,44.48,,,,,,,,0,1,192.32
6035,31.0,21.82,43.23,,,,,,,,0,1,192.45
10187,43.0,22.85,44.53,,,,,,,,0,1,192.5
11451,56.0,21.95,43.18,,,,,,,,0,1,192.55
12455,55.0,22.75,45.4,,,,,,,,0,1,192.7
11656,45.0,22.65,44.88,,,,,,,,0,1,192.77
11232,52.0,22.63,44.38,,,,,,,,0,1,192.78
11099,47.0,21.72,43.47,,,,,,,,0,1,192.87
10467,53.0,21.85,44.45,,,,,,,,0,1,192.9
10434,49.0,22.12,44.05,,,,,,,,0,1,192.97
10307,47.0,22.68,44.58,,,,,,,,0,1,193.13
6868,36.0,21.57,42.9,,,,,,,,0,1,193.3
9267,49.0,22.55,44.67,,,,,,,,0,1,193.3
10577,50.0,23.07,46.08,,,,,,,,0,1,193.5
3548,34.0,21.73,44.25,,,,,,,,0,1,193.6
7446,37.0,21.87,44.68,,,,,,,,0,1,193.63
12434,55.0,22.47,45.1,,,,,,,,0,1,193.65
14867,55.0,23.43,46.55,,,,,,,,0,1,193.68
9855,42.0,23.08,45.8,,,,,,,,0,1,193.68
8312,36.0,19.03,38.95,,,,,,,,0,1,193.93
13037,46.0,23.12,46.08,,,,,,,,0,1,194.02
7419,49.0,22.4,44.1,,,,,,,,0,1,194.02
1585,35.0,22.4,44.1,,,,,,,,0,1,194.02
8609,43.0,21.93,43.6,,,,,,,,0,1,194.02
6597,32.0,21.95,43.83,,,,,,,,0,1,194.08
13253,54.0,23.0,45.35,,,,,,,,0,1,194.12
2948,34.0,21.43,42.55,,,,,,,,0,1,194.18
5796,35.0,22.32,44.85,,,,,,,,0,1,194.28
5977,43.0,21.57,42.98,,,,,,,,0,1,194.3
13083,47.0,23.45,46.42,,,,,,,,0,1,194.35
9108,44.0,21.87,43.92,,,,,,,,0,1,194.4
4515,27.0,20.3,40.4,,,,,,,,0,1,194.43
6734,20.0,22.75,45.32,,,,,,,,0,1,194.47
11322,56.0,23.25,46.08,,,,,,,,0,1,194.47
7641,62.0,23.28,46.08,,,,,,,,0,1,194.52
12232,46.0,23.77,46.18,,,,,,,,0,1,194.57
5397,33.0,22.25,44.38,,,,,,,,0,1,194.58
11611,59.0,21.93,43.72,,,,,,,,0,1,194.58
3150,42.0,22.55,45.1,,,,,,,,0,1,194.6
8827,57.0,21.38,43.17,,,,,,,,0,1,194.67
14152,56.0,22.48,44.15,,,,,,,,0,1,194.78
7406,37.0,22.37,44.45,,,,,,,,0,1,194.78
30311,41.0,23.2,46.38,,,,,,,,0,1,194.8
10976,46.0,22.82,44.92,,,,,,,,0,1,194.88
9601,48.0,21.67,42.42,,,,,,,,0,1,194.98
11405,55.0,23.52,46.17,,,,,,,,0,1,195.0
11025,51.0,23.0,45.58,,,,,,,,0,1,195.0
9778,42.0,21.43,43.02,,,,,,,,0,1,195.0
6749,60.0,21.03,41.65,,,,,,,,0,1,195.03
5775,23.0,21.75,43.27,,,,,,,,0,1,195.07
10847,48.0,22.32,44.58,,,,,,,,0,1,195.22
9808,41.0,22.77,46.07,,,,,,,,0,1,195.22
29014,45.0,25.82,47.77,,,,,,,,0,1,195.42
29043,23.0,24.45,47.35,,,,,,,,0,1,195.43
26823,36.0,21.45,42.82,,,,,,,,0,1,195.55
1768,32.0,20.57,41.57,,,,,,,,0,1,195.57
9521,44.0,22.3,44.3,,,,,,,,0,1,195.57
12784,46.0,23.63,46.28,,,,,,,,0,1,195.67
10667,48.0,23.13,45.73,,,,,,,,0,1,195.73
10422,47.0,22.95,45.9,,,,,,,,0,1,195.75
9680,41.0,23.2,46.17,,,,,,,,0,1,195.82
7493,63.0,21.33,42.43,,,,,,,,0,1,195.82
12736,45.0,22.98,45.42,,,,,,,,0,1,195.83
11078,57.0,23.37,46.38,,,,,,,,0,1,195.87
8440,45.0,22.38,43.78,,,,,,,,0,1,195.87
8095,37.0,19.63,39.73,,,,,,,,0,1,195.9
11347,50.0,23.55,46.62,,,,,,,,0,1,196.02
11068,48.0,23.05,45.1,,,,,,,,0,1,196.03
14606,57.0,23.25,46.12,,,,,,,,0,1,196.05
8324,41.0,21.22,43.25,,,,,,,,0,1,196.12
8276,35.0,21.12,42.52,,,,,,,,0,1,196.13
12462,59.0,23.27,45.68,,,,,,,,0,1,196.13
6946,41.0,21.75,43.12,,,,,,,,0,1,196.18
6158,42.0,21.23,42.18,,,,,,,,0,1,196.28
7418,38.0,23.42,46.45,,,,,,,,0,1,196.37
10867,50.0,22.93,45.48,,,,,,,,0,1,196.58
10506,56.0,22.72,43.82,,,,,,,,0,1,196.77
3598,38.0,21.77,43.8,,,,,,,,0,1,196.78
12316,55.0,23.68,46.88,,,,,,,,0,1,196.93
9238,51.0,23.23,45.32,,,,,,,,0,1,196.98
12103,61.0,23.65,46.63,,,,,,,,0,1,197.05
14365,58.0,23.92,47.1,,,,,,,,0,1,197.1
9204,50.0,22.87,45.53,,,,,,,,0,1,197.12
15255,52.0,23.83,47.08,,,,,,,,0,1,197.15
29036,38.0,22.25,43.73,,,,,,,,0,1,197.18
10121,49.0,23.57,46.63,,,,,,,,0,1,197.2
8848,41.0,23.17,45.72,,,,,,,,0,1,197.32
10845,45.0,22.75,45.25,,,,,,,,0,1,197.35
9766,46.0,23.68,46.4,,,,,,,,0,1,197.4
31437,42.0,24.65,46.92,,,,,,,,0,1,197.42
12978,52.0,23.45,46.23,,,,,,,,0,1,197.47
12943,56.0,23.17,45.5,,,,,,,,0,1,197.55
7615,56.0,23.03,45.9,,,,,,,,0,1,197.67
4988,38.0,22.25,44.88,,,,,,,,0,1,197.82
13056,46.0,23.8,46.92,,,,,,,,0,1,197.83
9780,40.0,22.03,45.07,,,,,,,,0,1,197.98
10754,45.0,23.67,45.52,,,,,,,,0,1,198.02
9747,41.0,22.38,43.98,,,,,,,,0,1,198.18
11089,51.0,23.82,46.67,,,,,,,,0,1,198.23
13722,57.0,23.53,46.63,,,,,,,,0,1,198.25
12180,55.0,22.53,44.93,,,,,,,,0,1,198.27
10598,47.0,23.27,45.63,,,,,,,,0,1,198.28
10588,46.0,22.45,44.65,,,,,,,,0,1,198.35
12493,49.0,22.88,45.55,,,,,,,,0,1,198.43
10482,52.0,24.12,47.33,,,,,,,,0,1,198.47
13304,53.0,23.68,46.48,,,,,,,,0,1,198.5
8105,39.0,22.85,45.9,,,,,,,,0,1,198.55
15593,50.0,23.32,46.65,,,,,,,,0,1,198.58
3454,56.0,21.17,42.38,,,,,,,,0,1,198.62
4606,54.0,21.57,43.53,,,,,,,,0,1,198.7
6564,38.0,23.43,47.03,,,,,,,,0,1,198.7
27156,49.0,22.93,46.43,,,,,,,,0,1,198.77
9107,44.0,23.53,46.68,,,,,,,,0,1,198.82
12244,45.0,22.95,45.68,,,,,,,,0,1,198.92
30114,34.0,26.4,48.18,,,,,,,,0,1,198.93
16019,58.0,24.13,47.65,,,,,,,,0,1,199.0
16374,57.0,22.92,46.07,,,,,,,,0,1,199.03
29888,35.0,23.88,45.97,,,,,,,,0,1,199.07
13446,45.0,23.78,47.25,,,,,,,,0,1,199.08
5528,41.0,22.95,45.52,,,,,,,,0,1,199.1
10281,46.0,22.48,44.58,,,,,,,,0,1,199.1
13694,51.0,23.22,45.58,,,,,,,,0,1,199.17
3377,37.0,20.78,41.0,,,,,,,,0,1,199.23
14829,54.0,23.85,47.42,,,,,,,,0,1,199.28
10973,45.0,23.72,46.75,,,,,,,,0,1,199.28
16843,56.0,23.7,46.77,,,,,,,,0,1,199.3
9146,43.0,22.13,44.13,,,,,,,,0,1,199.32
10541,46.0,23.5,46.5,,,,,,,,0,1,199.35
9346,45.0,22.37,44.37,,,,,,,,0,1,199.4
14845,51.0,23.72,46.98,,,,,,,,0,1,199.42
13710,53.0,24.33,48.3,,,,,,,,0,1,199.42
10722,52.0,21.83,43.25,,,,,,,,0,1,199.65
12350,49.0,23.57,46.78,,,,,,,,0,1,199.75
3895,32.0,23.57,46.92,,,,,,,,0,1,199.77
11260,53.0,23.02,45.5,,,,,,,,0,1,199.82
9032,48.0,24.77,49.22,,,,,,,,0,1,199.83
9979,44.0,22.93,46.78,,,,,,,,0,1,199.88
9279,43.0,21.8,44.22,,,,,,,,0,1,200.0
5939,38.0,22.67,45.67,,,,,,,,0,1,200.05
6789,44.0,22.58,45.05,,,,,,,,0,1,200.17
9352,58.0,20.93,43.02,,,,,,,,0,1,200.3
13065,65.0,23.82,47.25,,,,,,,,0,1,200.45
5468,30.0,22.8,45.38,,,,,,,,0,1,200.53
9202,44.0,21.95,42.83,,,,,,,,0,1,200.62
9047,40.0,21.28,42.38,,,,,,,,0,1,200.82
11805,46.0,23.12,45.87,,,,,,,,0,1,200.83
9651,44.0,21.97,44.3,,,,,,,,0,1,200.92
11201,51.0,23.55,47.02,,,,,,,,0,1,200.93
13448,45.0,22.97,45.55,,,,,,,,0,1,200.98
11803,51.0,24.1,47.53,,,,,,,,0,1,201.12
9734,42.0,22.38,45.02,,,,,,,,0,1,201.18
32106,28.0,23.78,46.73,,,,,,,,0,1,201.22
10133,51.0,22.18,44.55,,,,,,,,0,1,201.23
14657,56.0,22.78,45.93,,,,,,,,0,1,201.23
9694,45.0,22.18,43.95,,,,,,,,0,1,201.23
29170,42.0,23.5,45.8,,,,,,,,0,1,201.28
5648,43.0,22.83,45.77,,,,,,,,0,1,201.42
6350,42.0,21.62,43.0,,,,,,,,0,1,201.48
13303,50.0,23.97,47.68,,,,,,,,0,1,201.53
13748,48.0,23.43,46.35,,,,,,,,0,1,201.55
12770,46.0,22.88,45.53,,,,,,,,0,1,201.63
11728,52.0,23.27,46.05,,,,,,,,0,1,201.65
8467,42.0,22.87,46.52,,,,,,,,0,1,201.7
12118,54.0,23.93,47.17,,,,,,,,0,1,201.7
8200,38.0,21.17,42.67,,,,,,,,0,1,201.72
14711,51.0,23.7,46.67,,,,,,,,0,1,201.85
11399,50.0,22.1,44.22,,,,,,,,0,1,201.87
13686,47.0,23.37,46.38,,,,,,,,0,1,201.88
9877,40.0,24.13,47.72,,,,,,,,0,1,201.88
818,44.0,22.45,45.8,,,,,,,,0,1,201.95
13489,50.0,24.37,47.37,,,,,,,,0,1,201.98
11870,49.0,21.5,42.93,,,,,,,,0,1,202.02
30128,35.0,24.98,47.97,,,,,,,,0,1,202.02
8251,49.0,22.1,44.97,,,,,,,,0,1,202.05
13043,51.0,22.75,45.62,,,,,,,,0,1,202.07
13597,48.0,23.88,47.53,,,,,,,,0,1,202.15
4197,39.0,22.18,43.97,,,,,,,,0,1,202.18
3414,36.0,21.2,42.63,,,,,,,,0,1,202.25
31493,45.0,24.85,48.93,,,,,,,,0,1,202.43
15669,55.0,24.27,46.62,,,,,,,,0,1,202.5
11586,52.0,24.32,48.03,,,,,,,,0,1,202.53
9868,41.0,22.9,46.52,,,,,,,,0,1,202.55
25613,42.0,26.32,48.4,,,,,,,,0,1,202.65
9144,40.0,21.68,43.02,,,,,,,,0,1,202.7
15162,52.0,23.52,46.67,,,,,,,,0,1,202.72
13178,58.0,23.58,46.92,,,,,,,,0,1,202.85
31743,41.0,24.45,46.4,,,,,,,,0,1,202.88
6375,41.0,23.82,47.27,,,,,,,,0,1,202.9
7416,46.0,21.62,43.43,,,,,,,,0,1,203.15
10366,49.0,21.82,43.62,,,,,,,,0,1,203.17
8238,36.0,23.33,48.13,,,,,,,,0,1,203.18
12865,45.0,23.37,46.1,,,,,,,,0,1,203.5
13374,51.0,23.62,46.7,,,,,,,,0,1,203.58
11637,52.0,23.73,47.55,,,,,,,,0,1,203.68
25286,47.0,25.2,49.28,,,,,,,,0,1,203.75
13510,51.0,24.27,47.8,,,,,,,,0,1,203.83
13989,55.0,23.08,45.95,,,,,,,,0,1,203.97
12810,53.0,22.92,46.63,,,,,,,,0,1,204.08
9223,41.0,22.63,45.43,,,,,,,,0,1,204.12
13211,63.0,22.33,44.77,,,,,,,,0,1,204.23
14024,52.0,22.88,45.92,,,,,,,,0,1,204.23
25877,40.0,24.37,47.95,,,,,,,,0,1,204.38
6067,38.0,22.95,46.07,,,,,,,,0,1,204.4
10381,46.0,23.47,46.73,,,,,,,,0,1,204.58
7676,55.0,23.23,46.8,,,,,,,,0,1,204.63
11636,53.0,23.58,47.55,,,,,,,,0,1,204.7
11667,52.0,23.55,47.1,,,,,,,,0,1,204.75
13672,56.0,23.28,45.95,,,,,,,,0,1,204.77
27693,35.0,23.98,47.65,,,,,,,,0,1,204.85
10927,50.0,23.38,46.05,,,,,,,,0,1,204.9
17093,55.0,23.77,47.07,,,,,,,,0,1,204.9
13899,51.0,24.63,48.7,,,,,,,,0,1,205.02
12669,52.0,23.93,47.63,,,,,,,,0,1,205.03
11587,50.0,23.37,46.43,,,,,,,,0,1,205.03
18606,66.0,24.53,48.17,,,,,,,,0,1,205.08
11277,52.0,22.68,45.23,,,,,,,,0,1,205.1
31501,40.0,25.37,48.35,,,,,,,,0,1,205.3
13422,49.0,23.03,45.7,,,,,,,,0,1,205.32
4735,42.0,21.07,42.53,,,,,,,,0,1,205.37
18308,66.0,24.77,48.87,,,,,,,,0,1,205.42
30941,43.0,25.35,47.78,,,,,,,,0,1,205.43
31484,44.0,26.18,49.07,,,,,,,,0,1,205.6
20485,62.0,25.2,49.53,,,,,,,,0,1,205.6
14438,54.0,24.05,47.33,,,,,,,,0,1,205.77
9986,49.0,22.72,45.18,,,,,,,,0,1,205.9
14633,55.0,24.42,48.5,,,,,,,,0,1,205.95
27411,37.0,24.97,49.08,,,,,,,,0,1,205.97
11536,54.0,22.18,44.05,,,,,,,,0,1,206.03
15282,58.0,24.03,47.9,,,,,,,,0,1,206.05
11743,52.0,24.47,47.77,,,,,,,,0,1,206.13
18572,65.0,24.05,47.88,,,,,,,,0,1,206.18
6034,27.0,23.0,46.92,,,,,,,,0,1,206.18
26815,30.0,25.27,46.9,,,,,,,,0,1,206.23
13924,51.0,24.5,47.07,,,,,,,,0,1,206.23
18428,58.0,25.15,50.4,,,,,,,,0,1,206.27
8305,40.0,23.97,48.63,,,,,,,,0,1,206.33
11143,47.0,23.57,46.73,,,,,,,,0,1,206.35
12557,48.0,24.0,47.58,,,,,,,,0,1,206.4
31186,33.0,25.62,49.15,,,,,,,,0,1,206.63
11040,46.0,24.6,48.98,,,,,,,,0,1,206.65
30597,38.0,25.65,50.05,,,,,,,,0,1,206.7
3964,38.0,23.6,47.7,,,,,,,,0,1,206.77
29931,52.0,25.77,49.67,,,,,,,,0,1,206.77
11178,51.0,23.65,46.88,,,,,,,,0,1,206.78
29907,46.0,24.72,48.08,,,,,,,,0,1,206.88
18746,55.0,24.07,47.78,,,,,,,,0,1,206.9
1663,44.0,23.65,47.23,,,,,,,,0,1,206.95
18271,62.0,24.83,48.72,,,,,,,,0,1,206.97
12659,50.0,23.53,46.15,,,,,,,,0,1,207.02
31295,42.0,26.45,50.75,,,,,,,,0,1,207.02
18901,58.0,23.62,46.67,,,,,,,,0,1,207.02
13302,55.0,24.15,48.03,,,,,,,,0,1,207.03
13699,49.0,24.3,48.47,,,,,,,,0,1,207.1
26307,38.0,25.8,49.97,,,,,,,,0,1,207.28
17459,57.0,25.13,49.42,,,,,,,,0,1,207.42
7239,43.0,21.9,43.18,,,,,,,,0,1,207.43
9939,41.0,23.18,45.58,,,,,,,,0,1,207.57
7171,37.0,24.83,49.28,,,,,,,,0,1,207.58
19553,56.0,24.9,49.02,,,,,,,,0,1,207.68
15505,56.0,24.6,49.1,,,,,,,,0,1,207.68
7189,46.0,24.87,50.97,,,,,,,,0,1,207.73
14120,60.0,23.75,47.5,,,,,,,,0,1,207.75
15145,55.0,21.47,43.78,,,,,,,,0,1,207.87
11041,45.0,23.07,45.68,,,,,,,,0,1,207.87
10775,49.0,22.6,45.15,,,,,,,,0,1,208.12
9398,48.0,21.47,42.52,,,,,,,,0,1,208.13
12454,60.0,22.93,45.37,,,,,,,,0,1,208.43
13270,53.0,24.33,48.05,,,,,,,,0,1,208.45
9488,42.0,22.15,44.73,,,,,,,,0,1,208.47
27552,37.0,22.42,43.18,,,,,,,,0,1,208.5
5818,46.0,25.1,49.58,,,,,,,,0,1,208.55
13547,58.0,23.73,47.5,,,,,,,,0,1,208.58
17067,61.0,24.75,48.9,,,,,,,,0,1,208.58
5598,39.0,21.82,42.52,,,,,,,,0,1,208.67
14890,61.0,24.43,48.88,,,,,,,,0,1,208.73
10157,46.0,24.67,49.33,,,,,,,,0,1,208.8
27656,49.0,24.45,46.58,,,,,,,,0,1,208.82
13255,50.0,24.03,48.07,,,,,,,,0,1,208.83
17721,63.0,23.8,47.73,,,,,,,,0,1,208.97
18685,62.0,25.07,49.6,,,,,,,,0,1,208.98
9607,53.0,24.48,47.87,,,,,,,,0,1,209.02
8576,38.0,23.67,46.07,,,,,,,,0,1,209.13
15566,63.0,23.53,47.07,,,,,,,,0,1,209.22
