bib,age,5k_minutes,10k_minutes,15k_minutes,20k_minutes,Half_minutes,25k_minutes,30k_minutes,35k_minutes,40k_minutes,gender_F,gender_M,finish_minutes
29401,39.0,34.17,67.58,99.97,134.8,142.3,170.68,206.18,244.25,280.87,0,1,294.68
P123,39.0,31.75,65.77,99.53,132.95,140.22,167.3,202.13,239.28,278.08,0,1,294.87
30446,32.0,34.83,68.9,103.15,138.12,145.13,172.22,0.0,0.0,0.0,0,0,0.0
29762,28.0,32.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
24856,26.0,34.57,68.88,105.08,139.82,147.38,174.78,211.25,0.0,0.0,0,0,0.0
26832,27.0,34.38,67.53,100.6,135.17,142.82,170.63,209.37,246.92,282.75,1,0,296.23
26966,30.0,32.13,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
30517,32.0,32.6,65.98,99.75,134.53,141.88,168.95,0.0,0.0,0.0,0,0,0.0
24717,37.0,31.73,64.87,97.58,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
24673,38.0,33.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
25139,28.0,33.48,67.72,100.75,136.03,143.18,170.45,208.9,248.57,284.43,1,0,299.03
25776,27.0,35.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
25765,29.0,34.02,70.18,106.03,143.02,150.5,177.32,215.25,0.0,0.0,0,0,0.0
30218,18.0,33.22,65.6,98.13,132.52,139.92,0.0,0.0,0.0,0.0,0,0,0.0
30378,30.0,31.82,62.93,94.62,127.23,134.68,0.0,0.0,0.0,0.0,0,0,0.0
30596,31.0,33.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
25838,25.0,32.58,66.05,98.5,132.98,140.23,168.48,206.22,246.55,288.07,1,0,303.47
25498,26.0,31.17,62.12,95.35,128.98,136.42,166.32,205.63,249.07,287.43,1,0,303.6
26845,26.0,32.55,65.57,99.58,135.37,142.83,171.68,210.75,250.53,288.2,0,1,303.78
27009,26.0,30.73,60.62,91.15,125.95,133.7,0.0,0.0,0.0,0.0,0,0,0.0
25984,36.0,30.6,59.88,90.4,122.93,132.07,161.25,201.05,245.27,288.4,1,0,306.05
31027,38.0,32.3,64.1,95.75,128.55,136.12,164.57,205.67,250.77,290.57,0,1,307.13
31064,25.0,34.43,70.07,103.85,139.45,147.67,177.73,0.0,0.0,0.0,0,0,0.0
29534,25.0,33.5,67.75,102.85,142.1,149.88,0.0,0.0,0.0,0.0,0,0,0.0
31297,29.0,32.98,66.47,100.53,135.57,143.08,170.38,208.17,0.0,0.0,0,0,0.0
29781,25.0,32.42,63.85,96.1,131.12,138.87,167.62,205.73,247.68,292.78,1,0,310.62
29092,34.0,32.77,66.43,99.17,133.27,140.38,169.35,210.28,252.55,294.6,1,0,311.15
27236,35.0,36.32,74.02,111.82,149.37,157.27,185.15,222.53,259.65,296.1,1,0,311.83
26023,34.0,32.6,66.87,102.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
29823,38.0,32.93,66.32,100.65,137.15,145.33,175.4,215.38,254.92,0.0,0,0,0.0
32045,30.0,33.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
32173,30.0,33.78,68.45,105.72,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
24870,30.0,35.12,70.22,105.78,143.07,151.33,181.28,220.08,259.85,300.3,1,0,317.8
29061,35.0,35.18,71.03,106.85,142.48,150.63,178.83,216.9,260.38,300.2,0,1,318.32
30162,23.0,34.25,69.58,104.38,139.88,147.6,177.1,215.68,256.53,301.65,0,1,318.45
26933,27.0,32.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
29935,37.0,33.68,66.82,100.57,137.17,144.92,0.0,0.0,0.0,0.0,0,0,0.0
29372,31.0,33.88,68.62,104.13,140.02,0.0,0.0,0.0,0.0,0.0,0,0,0.0
25482,28.0,32.9,67.97,105.22,143.77,151.88,0.0,0.0,0.0,0.0,0,0,0.0
25505,31.0,32.9,67.97,105.22,143.77,151.9,183.63,224.9,266.25,306.28,1,0,323.1
31956,24.0,31.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
25009,24.0,32.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
31045,30.0,34.47,71.13,108.32,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
25552,22.0,36.22,72.2,110.23,147.25,155.28,185.5,226.37,270.33,309.75,1,0,327.65
29714,21.0,38.93,81.32,114.72,148.98,156.75,183.82,222.92,0.0,0.0,0,0,0.0
31538,38.0,31.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
26873,28.0,35.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
27195,30.0,32.13,64.97,98.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
32178,35.0,36.13,74.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
24955,26.0,32.07,66.13,102.07,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
30821,31.0,39.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
29404,32.0,34.63,70.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
30751,33.0,32.07,64.48,98.75,137.88,0.0,0.0,0.0,0.0,0.0,0,0,0.0
27046,34.0,33.5,66.35,99.8,136.13,143.53,176.73,230.2,0.0,0.0,0,0,0.0
26399,30.0,39.38,80.73,122.55,163.78,171.97,202.7,0.0,0.0,0.0,0,0,0.0
26784,29.0,37.1,74.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
26668,31.0,32.43,65.53,100.53,140.72,149.33,188.48,234.17,0.0,0.0,0,0,0.0
26962,30.0,36.28,74.3,114.8,159.22,168.05,203.73,249.82,293.87,336.15,1,0,354.07
27370,34.0,34.35,72.28,111.58,154.18,163.75,199.37,245.65,292.17,338.8,0,1,357.95
26897,31.0,35.3,72.92,113.52,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
9698,43.0,21.42,42.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
5726,40.0,21.68,42.58,63.43,84.92,89.62,106.6,128.93,151.1,172.93,1,0,182.73
11518,44.0,21.65,42.62,63.77,85.18,0.0,0.0,0.0,0.0,0.0,0,0,0.0
10561,42.0,21.57,42.77,63.9,85.12,89.72,106.48,128.97,152.27,175.4,1,0,185.77
8855,40.0,21.22,41.2,61.88,83.07,87.63,104.48,128.98,152.88,177.6,1,0,188.2
4298,41.0,22.05,43.7,65.47,87.78,92.63,110.02,133.15,156.03,0.0,0,0,0.0
9735,44.0,22.73,45.0,67.23,89.53,94.43,111.92,134.37,157.12,179.35,1,0,188.63
11055,43.0,21.27,42.03,63.3,85.18,89.85,107.2,130.4,154.27,178.2,1,0,188.77
9406,42.0,20.6,41.7,63.12,84.68,89.32,106.4,129.55,153.75,178.48,1,0,189.23
11061,43.0,23.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
10939,43.0,23.12,45.43,67.62,90.05,94.93,112.35,135.43,158.42,180.38,1,0,190.15
9011,41.0,21.52,42.72,63.88,85.55,90.3,0.0,0.0,0.0,0.0,0,0,0.0
11551,44.0,23.43,46.15,69.0,92.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
12178,41.0,23.17,45.87,68.42,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
11861,44.0,22.55,45.02,67.55,90.13,0.0,0.0,0.0,0.0,0.0,0,0,0.0
8566,43.0,21.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
10581,42.0,23.42,46.37,69.3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
14288,40.0,23.8,46.98,70.0,93.15,98.15,116.0,139.18,162.45,185.28,1,0,195.52
10088,42.0,23.18,45.92,68.47,91.3,0.0,0.0,0.0,0.0,0.0,0,0,0.0
13354,40.0,23.57,47.22,70.33,93.4,98.45,116.72,140.57,164.37,187.43,1,0,197.53
15175,40.0,23.27,46.05,69.03,92.4,97.45,116.15,140.03,163.9,187.58,1,0,197.78
18969,41.0,23.15,45.48,68.48,91.38,96.47,114.58,138.17,162.33,186.77,1,0,197.87
7475,41.0,21.9,44.12,66.73,89.82,94.87,114.37,138.38,0.0,0.0,0,0,0.0
6889,44.0,23.17,46.55,70.03,93.6,98.62,0.0,0.0,0.0,0.0,0,0,0.0
7631,43.0,21.32,42.57,64.1,86.35,91.25,109.33,134.03,159.18,187.05,1,0,198.15
14883,41.0,23.58,46.93,70.28,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
7669,43.0,23.38,46.92,70.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
12001,44.0,22.88,45.1,67.37,90.12,95.13,114.88,141.0,166.03,189.4,1,0,199.37
13299,42.0,24.18,47.92,71.28,94.45,99.4,117.05,140.23,164.08,188.88,1,0,199.88
11763,44.0,22.98,45.68,68.57,92.05,97.18,0.0,0.0,0.0,0.0,0,0,0.0
6686,41.0,22.17,44.0,66.28,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
14353,40.0,24.0,47.52,71.13,95.02,100.12,0.0,0.0,0.0,0.0,0,0,0.0
12553,41.0,23.92,46.95,69.75,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
11190,44.0,22.78,45.23,69.38,92.22,97.18,115.42,140.0,165.2,190.67,1,0,201.62
15499,40.0,24.57,49.2,73.57,97.65,102.9,121.47,145.22,168.87,192.45,1,0,203.23
17062,42.0,23.6,46.9,70.6,94.4,99.48,118.23,142.83,168.05,192.25,1,0,203.35
13227,41.0,23.42,46.15,69.07,92.92,97.97,117.43,142.13,167.5,192.23,1,0,203.43
13775,44.0,24.08,48.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
14959,40.0,24.22,47.73,71.02,94.12,99.13,116.88,0.0,0.0,0.0,0,0,0.0
18426,42.0,23.78,47.72,71.72,96.05,101.32,120.23,144.88,169.95,194.35,1,0,204.98
10748,41.0,22.45,44.6,67.27,90.97,96.2,114.87,140.77,168.18,194.02,1,0,205.08
17444,41.0,22.9,45.07,67.95,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
16857,42.0,24.75,49.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
17032,40.0,25.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
12337,40.0,24.67,48.48,72.6,96.7,101.9,120.85,145.53,170.87,0.0,0,0,0.0
13967,41.0,24.2,49.2,74.38,98.82,103.85,122.43,147.68,172.57,196.05,1,0,206.53
12759,43.0,24.43,48.82,73.12,97.88,0.0,0.0,0.0,0.0,0.0,0,0,0.0
12984,40.0,24.63,48.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
14044,41.0,23.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
11676,41.0,23.65,47.23,71.07,95.15,100.42,119.58,145.08,171.02,196.37,1,0,206.95
16063,40.0,23.67,47.25,71.13,95.22,0.0,0.0,0.0,0.0,0.0,0,0,0.0
17348,40.0,24.82,48.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
14713,44.0,23.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
20469,40.0,24.42,49.02,73.68,98.45,103.88,123.33,148.42,173.32,197.47,1,0,207.73
14313,43.0,24.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
14765,41.0,23.85,48.25,71.77,95.8,100.98,120.62,145.25,170.42,196.8,1,0,207.8
18385,44.0,25.65,50.17,74.65,99.05,104.35,0.0,0.0,0.0,0.0,0,0,0.0
16042,42.0,24.62,48.68,72.53,96.4,101.57,120.18,144.55,170.23,0.0,0,0,0.0
17092,40.0,24.65,48.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
18495,43.0,25.85,50.72,75.42,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
16542,41.0,24.38,48.72,73.25,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
17439,43.0,24.93,48.15,72.17,96.85,101.93,121.32,147.05,172.83,198.12,1,0,209.23
17111,41.0,24.63,48.32,72.25,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
18707,40.0,24.6,48.98,73.38,97.88,103.18,122.75,147.25,0.0,0.0,0,0,0.0
18828,40.0,24.75,48.5,72.47,96.67,101.97,121.03,146.28,172.18,198.63,1,0,210.13
17532,42.0,25.88,50.87,75.65,100.62,106.08,125.55,150.45,175.68,200.22,1,0,210.37
16548,44.0,24.37,48.13,72.03,96.48,0.0,0.0,0.0,0.0,0.0,0,0,0.0
15106,42.0,25.42,50.18,74.7,99.27,104.68,124.05,148.95,174.0,199.33,1,0,210.93
19272,43.0,24.63,48.95,73.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
19532,41.0,25.38,49.98,74.63,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
16372,40.0,25.25,50.12,75.3,100.57,106.08,126.03,151.55,176.9,200.78,1,0,211.13
11533,44.0,24.25,47.83,71.4,95.23,100.45,0.0,0.0,0.0,0.0,0,0,0.0
13677,41.0,24.37,49.43,75.73,100.48,0.0,0.0,0.0,0.0,0.0,0,0,0.0
18514,40.0,24.6,48.18,71.8,95.7,100.9,119.67,0.0,0.0,0.0,0,0,0.0
17355,44.0,25.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
16001,40.0,25.38,50.6,75.25,99.8,105.17,124.28,149.45,175.52,201.15,1,0,212.43
16302,43.0,25.92,52.23,77.28,102.05,107.42,126.92,152.17,177.4,202.08,1,0,212.65
20050,42.0,26.72,51.72,76.52,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
18839,41.0,26.17,51.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
17822,40.0,23.0,46.68,71.47,96.52,102.02,122.23,148.85,175.52,201.9,1,0,213.53
17767,40.0,25.12,49.78,74.47,99.62,105.1,124.55,150.17,0.0,0.0,0,0,0.0
19561,42.0,25.25,50.23,75.08,100.17,105.65,125.25,151.08,177.05,202.42,1,0,213.57
17839,40.0,26.22,51.65,76.87,102.23,0.0,0.0,0.0,0.0,0.0,0,0,0.0
19832,40.0,23.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
17531,43.0,23.88,46.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
17715,41.0,25.83,51.28,76.65,102.53,108.07,127.9,153.48,0.0,0.0,0,0,0.0
18384,40.0,25.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
17068,42.0,24.68,49.5,73.92,98.55,104.0,123.45,149.12,0.0,0.0,0,0,0.0
14743,44.0,24.83,48.9,72.93,97.15,102.45,121.62,147.27,174.98,203.4,1,0,215.4
19329,42.0,24.93,49.55,73.97,98.98,104.42,124.13,150.15,177.12,203.48,1,0,215.42
20153,42.0,24.27,48.87,73.62,98.58,103.95,123.68,149.72,177.07,203.87,1,0,215.83
17788,43.0,25.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
6238,41.0,23.98,48.63,73.58,99.48,104.97,125.3,0.0,0.0,0.0,0,0,0.0
19814,40.0,26.38,51.65,77.23,103.18,108.58,128.07,154.8,181.0,0.0,0,0,0.0
7654,44.0,24.02,48.47,73.38,98.88,104.35,124.3,150.8,178.17,205.12,1,0,216.7
19854,44.0,26.83,53.02,78.82,104.73,110.38,0.0,0.0,0.0,0.0,0,0,0.0
18842,42.0,26.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
13866,44.0,24.25,48.42,73.28,98.55,104.0,124.02,150.58,177.95,205.05,1,0,217.13
15054,44.0,24.78,49.7,74.67,100.07,105.45,125.42,152.78,180.3,206.6,1,0,217.88
16026,41.0,24.8,50.4,75.55,101.13,106.63,126.92,154.05,181.15,206.82,1,0,218.27
15568,40.0,24.72,49.67,75.17,100.72,106.3,126.28,152.67,180.72,206.7,1,0,218.3
19908,42.0,24.8,49.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
17274,40.0,25.27,50.53,76.47,102.25,107.85,128.08,0.0,0.0,0.0,0,0,0.0
18446,43.0,25.22,49.95,74.95,100.68,106.3,0.0,0.0,0.0,0.0,0,0,0.0
18790,41.0,25.57,50.63,75.7,101.12,106.6,126.35,151.93,178.1,206.92,1,0,219.48
18654,40.0,25.1,49.8,74.88,100.33,105.88,125.93,152.6,0.0,0.0,0,0,0.0
18531,40.0,26.05,51.35,76.53,103.28,109.17,129.68,156.12,183.07,209.35,1,0,220.25
17925,44.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
19534,43.0,25.93,51.42,77.02,102.88,108.48,128.72,0.0,0.0,0.0,0,0,0.0
20407,43.0,25.38,50.73,76.25,102.1,0.0,0.0,0.0,0.0,0.0,0,0,0.0
18355,44.0,24.12,48.03,71.93,96.52,101.93,121.73,148.53,177.82,207.32,1,0,221.02
15539,44.0,26.27,51.63,77.18,103.15,108.7,129.53,156.3,183.37,209.9,1,0,221.78
17456,41.0,26.08,51.65,77.48,103.43,109.0,129.1,155.8,183.8,210.38,1,0,221.92
17434,44.0,24.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
19555,42.0,25.85,51.13,76.48,102.07,107.6,0.0,0.0,0.0,0.0,0,0,0.0
29352,41.0,29.6,53.22,77.42,101.8,107.15,126.15,152.33,182.35,211.65,1,0,223.03
20758,44.0,27.1,52.63,77.9,103.58,109.15,129.62,156.53,184.07,0.0,0,0,0.0
20588,42.0,25.1,50.17,76.43,101.45,107.0,127.37,153.52,180.33,211.55,1,0,224.97
18530,42.0,25.65,51.8,78.67,105.73,111.7,132.4,158.78,185.73,212.93,1,0,225.27
29964,44.0,26.9,52.95,79.05,105.23,110.95,131.45,157.93,184.78,211.95,1,0,225.33
14347,40.0,24.17,48.6,72.73,98.23,103.77,124.55,153.02,183.68,213.52,1,0,225.63
17827,44.0,26.37,52.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
20710,43.0,24.05,48.15,72.88,98.7,104.37,125.67,154.73,184.83,214.65,1,0,227.87
19800,44.0,25.77,51.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
15382,42.0,25.02,50.13,75.48,100.9,106.4,126.38,152.73,182.42,214.8,1,0,229.62
19497,42.0,24.4,48.92,75.18,102.52,108.25,129.58,159.07,188.98,0.0,0,0,0.0
20567,43.0,25.13,50.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
31701,44.0,28.0,54.5,81.98,108.52,0.0,0.0,0.0,0.0,0.0,0,0,0.0
24706,43.0,27.1,52.62,78.25,104.42,0.0,0.0,0.0,0.0,0.0,0,0,0.0
12842,41.0,25.7,51.42,78.52,104.97,0.0,0.0,0.0,0.0,0.0,0,0,0.0
20490,44.0,26.13,52.83,79.93,107.02,112.88,134.37,162.68,192.02,220.25,1,0,232.82
20412,42.0,25.27,50.42,75.93,102.07,107.77,128.5,156.45,187.23,218.63,1,0,233.03
19262,40.0,26.37,52.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
17953,42.0,26.53,53.15,79.87,107.18,113.18,134.68,163.3,192.37,221.58,1,0,234.32
19806,40.0,26.73,52.92,79.33,106.62,112.62,134.32,163.07,193.77,0.0,0,0,0.0
19475,41.0,26.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
19219,41.0,26.55,52.17,77.53,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
20132,43.0,26.12,52.07,78.03,104.8,0.0,0.0,0.0,0.0,0.0,0,0,0.0
18645,43.0,26.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
14111,44.0,25.38,50.6,76.33,103.1,0.0,0.0,0.0,0.0,0.0,0,0,0.0
27662,42.0,30.07,55.8,81.83,108.53,114.27,0.0,0.0,0.0,0.0,0,0,0.0
19372,43.0,27.32,54.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
19982,44.0,24.73,49.23,73.88,100.73,106.28,130.15,159.58,194.5,224.15,1,0,237.5
26500,41.0,29.9,59.47,87.77,116.38,122.62,145.03,172.95,200.15,227.18,0,1,238.13
31075,40.0,28.22,56.03,82.6,108.97,114.67,135.37,163.53,193.72,224.95,0,1,238.13
29223,40.0,27.65,55.78,83.78,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
25874,42.0,27.13,53.95,81.13,108.83,114.73,136.72,0.0,0.0,0.0,0,0,0.0
17662,44.0,25.97,51.82,78.15,105.1,111.07,132.63,162.03,194.85,225.83,1,0,239.52
P120,40.0,28.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
29619,41.0,28.23,57.03,87.87,116.0,122.17,144.62,173.4,201.7,0.0,0,0,0.0
20154,41.0,26.57,52.55,78.67,105.38,111.28,133.15,161.97,193.43,226.8,1,0,241.23
17322,41.0,24.0,48.8,75.22,103.22,109.05,131.57,162.87,195.07,227.13,1,0,241.32
25303,41.0,29.52,58.37,85.3,112.7,118.67,0.0,0.0,0.0,0.0,0,0,0.0
17520,42.0,26.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
20202,42.0,27.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
20045,40.0,27.72,55.77,84.07,112.47,118.62,142.25,173.28,203.6,233.23,1,0,245.92
19816,43.0,27.95,56.22,85.72,114.52,120.73,143.47,173.82,204.63,234.62,1,0,247.57
19649,42.0,27.02,53.83,81.12,109.37,115.52,138.8,169.63,0.0,0.0,0,0,0.0
25519,43.0,30.45,60.15,89.33,118.7,125.13,148.22,0.0,0.0,0.0,0,0,0.0
27412,44.0,31.12,59.68,87.9,116.33,122.48,145.2,176.13,207.95,238.98,1,0,252.75
24816,40.0,27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
30083,44.0,29.82,58.13,87.03,117.13,123.47,147.53,180.08,214.78,246.9,1,0,261.15
31324,43.0,27.77,56.18,85.6,115.9,122.47,146.87,179.2,213.82,246.32,1,0,261.17
29314,43.0,31.82,64.33,95.55,125.8,132.33,155.82,0.0,0.0,0.0,0,0,0.0
30118,41.0,32.85,64.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
30888,41.0,30.22,59.38,88.68,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
29678,40.0,30.43,59.82,89.87,120.58,127.35,0.0,0.0,0.0,0.0,0,0,0.0
30342,42.0,31.03,61.73,91.22,121.32,127.9,151.33,182.17,215.83,251.82,0,1,266.05
29086,42.0,30.05,58.57,87.02,116.25,122.38,146.35,180.0,219.18,254.15,0,1,266.57
30304,44.0,31.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
19286,43.0,26.73,53.77,81.83,111.67,118.47,0.0,0.0,0.0,0.0,0,0,0.0
8416,43.0,26.73,53.77,81.83,111.67,118.48,0.0,0.0,0.0,0.0,0,0,0.0
26633,43.0,32.9,64.42,96.52,128.08,135.02,159.78,191.37,0.0,0.0,0,0,0.0
26789,42.0,30.88,61.08,91.75,123.15,129.98,154.75,187.4,221.13,255.63,1,0,270.37
29897,41.0,31.48,62.7,93.97,125.83,132.68,158.03,191.27,224.73,0.0,0,0,0.0
27121,40.0,33.15,65.0,96.45,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
16178,43.0,31.32,60.63,91.37,121.17,127.67,151.98,184.8,223.57,258.37,1,0,274.37
24905,41.0,30.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
P140,42.0,27.53,57.02,88.25,121.8,128.63,157.33,193.05,227.02,261.03,0,1,275.62
26881,43.0,31.92,62.98,93.77,124.2,130.87,0.0,0.0,0.0,0.0,0,0,0.0
30755,40.0,29.57,57.33,84.55,113.43,120.02,146.63,184.05,223.38,261.67,0,1,277.0
25363,43.0,32.15,63.03,93.53,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
27332,41.0,32.02,64.75,96.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
27164,41.0,32.48,64.92,96.58,128.75,135.77,161.5,0.0,0.0,0.0,0,0,0.0
24719,41.0,30.25,60.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
27628,41.0,32.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
12497,40.0,28.57,58.13,89.17,122.53,129.2,157.0,193.82,233.1,273.03,1,0,288.87
18731,42.0,24.48,49.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
25426,42.0,29.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
31852,40.0,27.75,55.32,84.03,113.62,120.3,145.32,180.88,226.6,273.9,0,1,292.07
15074,43.0,34.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
24836,40.0,33.98,68.25,103.1,138.08,145.73,173.72,210.0,0.0,0.0,0,0,0.0
27282,41.0,32.07,62.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
24602,40.0,33.98,68.23,103.08,138.08,145.78,175.8,212.27,249.87,285.22,0,1,301.08
29125,44.0,32.28,65.47,98.92,133.35,140.72,169.28,207.78,247.93,285.98,0,1,301.97
27146,40.0,32.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
25339,41.0,30.75,62.5,95.17,130.1,137.7,165.57,204.38,244.03,286.33,0,1,303.63
27331,42.0,32.18,65.97,98.43,134.32,141.67,170.73,207.9,247.9,287.77,0,1,304.38
24677,42.0,35.6,69.4,104.75,139.48,147.83,177.12,214.85,250.65,291.07,0,1,305.53
30677,42.0,33.47,66.43,101.95,137.93,145.25,173.92,215.42,252.75,0.0,0,0,0.0
30235,41.0,31.25,62.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
31464,43.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
24701,42.0,33.3,66.15,99.83,135.45,145.23,174.07,213.82,0.0,0.0,0,0,0.0
24579,43.0,31.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
26558,41.0,33.38,68.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
27275,43.0,33.7,67.82,102.73,139.93,148.0,177.83,220.22,0.0,0.0,0,0,0.0
26340,44.0,35.95,70.58,105.3,145.02,152.77,0.0,0.0,0.0,0.0,0,0,0.0
29461,44.0,35.52,70.95,108.0,147.3,155.8,188.87,233.7,275.12,313.55,1,0,329.65
24950,41.0,39.32,76.0,114.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
25692,41.0,35.33,72.02,110.43,151.8,160.87,199.35,245.77,291.22,338.9,1,0,359.05
29175,42.0,38.1,75.87,114.9,156.98,164.98,202.12,263.27,307.12,0.0,0,0,0.0
9402,48.0,21.25,41.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
